group,models,policy,n_seeds,n_decidable_mean,decidable_share_mean,acc_full_mean,acc_full_std,acc_decidable_mean,acc_decidable_std,decidable_lift_pp_mean,decidable_lift_pp_std,router_disagrees_share_mean,router_correct_when_disagrees_mean
triple_qwen_llama_granite,"qwen_30b,llama_70b,granite_8b",decision_tree_router,30,35.56666666666667,0.1805414551607445,0.8925549915397631,0.025155073817848577,0.6273318895419518,0.08069381805450722,-6.128016087861823,8.962344116006228,0.45820642978003384,0.8431438448537933
triple_qwen_llama_granite,"qwen_30b,llama_70b,granite_8b",extra_trees_router,30,35.56666666666667,0.1805414551607445,0.893062605752961,0.020125825071370305,0.6278661782829185,0.07531972022299437,-6.0745872137651755,5.979287848889114,0.37275803722504225,0.7889620310099351
triple_qwen_llama_granite,"qwen_30b,llama_70b,granite_8b",knn_router,30,35.56666666666667,0.1805414551607445,0.8998307952622674,0.019129917511367396,0.6664225608698527,0.06387089305364042,-2.2189489550717467,4.040817393763945,0.26666666666666666,0.8927664974619289
triple_qwen_llama_granite,"qwen_30b,llama_70b,granite_8b",linear_svm_router,30,35.56666666666667,0.1805414551607445,0.8964467005076142,0.019482756242116494,0.6465478541373568,0.06455300534136836,-4.206419628321334,4.948385639260228,0.30676818950930623,0.7871671566367536
triple_qwen_llama_granite,"qwen_30b,llama_70b,granite_8b",logistic_router,30,35.56666666666667,0.1805414551607445,0.8954314720812183,0.018880575897445337,0.6397270551959982,0.059626355240913705,-4.8884995224572005,5.188571144919373,0.394585448392555,0.8195134322835405
triple_qwen_llama_granite,"qwen_30b,llama_70b,granite_8b",mlp_router,30,35.56666666666667,0.1805414551607445,0.899492385786802,0.020409321941274455,0.6655027647671298,0.06554791171729304,-2.31092856534404,4.3574333890159105,0.2800338409475465,0.7961535926440169
triple_qwen_llama_granite,"qwen_30b,llama_70b,granite_8b",oracle,30,35.56666666666667,0.1805414551607445,0.9600676818950931,0.013642445757928102,1.0,0.0,31.13879495794298,4.041460909255768,0.29018612521150594,
triple_qwen_llama_granite,"qwen_30b,llama_70b,granite_8b",random_forest_router,30,35.56666666666667,0.1805414551607445,0.8906937394247039,0.02156648118462515,0.6159590194009661,0.06928341274789111,-7.2653031019604155,6.085957625499551,0.32774957698815566,0.7398386546221587
triple_qwen_llama_granite,"qwen_30b,llama_70b,granite_8b",tfidf_linear_svm_router,30,35.56666666666667,0.1805414551607445,0.900507614213198,0.019799422664971117,0.669231990176756,0.07004966592135757,-1.9380060243814143,4.821951194837233,0.2739424703891709,0.7526174511732479
triple_qwen_llama_granite,"qwen_30b,llama_70b,granite_8b",tfidf_logistic_router,30,35.56666666666667,0.1805414551607445,0.896108291032149,0.01953437432620744,0.6428104911693046,0.06736708241696848,-4.580155925126572,5.8246582987177895,0.3302876480541455,0.812168953789371
triple_qwen_llama_granite,"qwen_30b,llama_70b,granite_8b",tfidf_mlp_router,30,35.56666666666667,0.1805414551607445,0.9001692047377327,0.01956164640478406,0.6675909426515623,0.06828468037892396,-2.1021107769008003,4.707424312426183,0.2697123519458545,0.659891076058645
