bucket,group,models,feature_set,policy,accuracy_mean,accuracy_std,utility_mean,regret_mean,avg_cost_mean,route_acc_mean,n_seeds
no_dominator,triple_qwen_llama_granite,"qwen_30b,llama_70b,granite_8b",metadata+cheap_probe+tfidf,decision_tree_router,0.8925549915397633,0.025331067618502706,0.8925549915397633,0.06751269035532996,3.092804030456853e-05,0.6328257191201353,30
no_dominator,triple_qwen_llama_granite,"qwen_30b,llama_70b,granite_8b",metadata+cheap_probe+tfidf,random_forest_router,0.8923857868020306,0.021717020033959623,0.8923857868020306,0.06768189509306259,2.61105992893401e-05,0.8614213197969545,30
no_dominator,triple_qwen_llama_granite,"qwen_30b,llama_70b,granite_8b",metadata+cheap_probe+tfidf,extra_trees_router,0.892724196277496,0.020423828533440307,0.892724196277496,0.0673434856175973,2.6950957800338415e-05,0.8005076142131978,30
no_dominator,triple_qwen_llama_granite,"qwen_30b,llama_70b,granite_8b",metadata+cheap_probe+tfidf,mlp_router,0.9001692047377328,0.019561646404784055,0.9001692047377328,0.059898477157360394,2.5908771810490685e-05,0.9201353637901861,30
no_dominator,triple_qwen_llama_granite,"qwen_30b,llama_70b,granite_8b",metadata+cheap_probe+tfidf,tfidf_logistic_router,0.8961082910321491,0.019534374326207426,0.8961082910321491,0.06395939086294417,2.7032302504230115e-05,0.848223350253807,30
no_dominator,triple_qwen_llama_granite,"qwen_30b,llama_70b,granite_8b",metadata+cheap_probe+tfidf,tfidf_linear_svm_router,0.9005076142131982,0.01979942266497112,0.9005076142131982,0.0595600676818951,2.5622644906937395e-05,0.9307952622673434,30
no_dominator,triple_qwen_llama_granite,"qwen_30b,llama_70b,granite_8b",metadata+cheap_probe+tfidf,tfidf_mlp_router,0.9001692047377329,0.019561646404784055,0.9001692047377329,0.05989847715736041,2.549574125211506e-05,0.9367174280879865,30
no_dominator,triple_qwen_llama_deepseek,"qwen_30b,llama_70b,deepseek_v3",metadata+cheap_probe+tfidf,always_qwen_30b,0.8998307952622676,0.0191299175113674,0.8998307952622676,0.06311336717428088,2.531397394247039e-05,0.936886632825719,30
no_dominator,triple_qwen_llama_deepseek,"qwen_30b,llama_70b,deepseek_v3",metadata+cheap_probe+tfidf,always_llama_70b,0.895093062605753,0.02083728504277656,0.895093062605753,0.06785109983079526,5.354493147208122e-05,0.046362098138747886,30
no_dominator,triple_qwen_llama_deepseek,"qwen_30b,llama_70b,deepseek_v3",metadata+cheap_probe+tfidf,always_deepseek_v3,0.9071065989847719,0.020046938994475155,0.9071065989847719,0.055837563451776664,7.057821015228426e-05,0.016751269035532992,30
no_dominator,triple_qwen_llama_deepseek,"qwen_30b,llama_70b,deepseek_v3",metadata+cheap_probe+tfidf,random,0.8979695431472083,0.020666733344134557,0.8979695431472083,0.0649746192893401,4.977756988155668e-05,0.32808798646362103,30
no_dominator,triple_qwen_llama_deepseek,"qwen_30b,llama_70b,deepseek_v3",metadata+cheap_probe+tfidf,oracle,0.962944162436548,0.012934806460792191,0.962944162436548,0.0,2.7189049712351945e-05,1.0,30
no_dominator,triple_qwen_llama_deepseek,"qwen_30b,llama_70b,deepseek_v3",metadata+cheap_probe+tfidf,logistic_router,0.8942470389170899,0.020176531957278955,0.8942470389170899,0.06869712351945854,3.442264165820644e-05,0.6932318104906936,30
