group,models,seed,policy,n_test,n_decidable,decidable_share,router_acc_full,router_acc_decidable,decidable_lift_pp,router_disagrees_with_best_fixed_share,router_correct_when_disagrees_share
gemini_flash_llama,"gemini_flash,llama_70b",233,decision_tree_router,197,24,0.1218274111675127,0.8883248730964467,0.4583333333333333,-8.333333333333332,0.6802030456852792,0.9328358208955224
gemini_flash_llama,"gemini_flash,llama_70b",233,random_forest_router,197,24,0.1218274111675127,0.9238578680203046,0.75,20.833333333333336,0.8934010152284264,0.9204545454545454
gemini_flash_llama,"gemini_flash,llama_70b",233,extra_trees_router,197,24,0.1218274111675127,0.9187817258883249,0.7083333333333334,16.666666666666675,0.7868020304568528,0.9225806451612903
gemini_flash_llama,"gemini_flash,llama_70b",233,mlp_router,197,24,0.1218274111675127,0.8984771573604061,0.5416666666666666,0.0,0.934010152284264,0.8967391304347826
gemini_flash_llama,"gemini_flash,llama_70b",233,tfidf_logistic_router,197,24,0.1218274111675127,0.8984771573604061,0.5416666666666666,0.0,0.9086294416243654,0.8938547486033519
gemini_flash_llama,"gemini_flash,llama_70b",233,tfidf_linear_svm_router,197,24,0.1218274111675127,0.8883248730964467,0.4583333333333333,-8.333333333333332,0.9644670050761421,0.8894736842105263
gemini_flash_llama,"gemini_flash,llama_70b",233,tfidf_mlp_router,197,24,0.1218274111675127,0.8883248730964467,0.4583333333333333,-8.333333333333332,0.9796954314720813,0.8911917098445595
gemini_flash_llama,"gemini_flash,llama_70b",234,always_llama_70b,197,29,0.14720812182741116,0.8578680203045685,0.5172413793103449,0.0,0.0,
gemini_flash_llama,"gemini_flash,llama_70b",234,oracle,197,29,0.14720812182741116,0.9289340101522843,1.0,48.275862068965516,0.9238578680203046,
gemini_flash_llama,"gemini_flash,llama_70b",234,logistic_router,197,29,0.14720812182741116,0.8781725888324873,0.6551724137931034,13.793103448275856,0.7563451776649747,0.8791946308724832
gemini_flash_llama,"gemini_flash,llama_70b",234,linear_svm_router,197,29,0.14720812182741116,0.8578680203045685,0.5172413793103449,0.0,0.8121827411167513,0.85625
gemini_flash_llama,"gemini_flash,llama_70b",234,knn_router,197,29,0.14720812182741116,0.8527918781725888,0.4827586206896552,-3.448275862068967,1.0,0.8527918781725888
gemini_flash_llama,"gemini_flash,llama_70b",234,decision_tree_router,197,29,0.14720812182741116,0.8629441624365483,0.5517241379310345,3.4482758620689613,0.7157360406091371,0.9078014184397163
gemini_flash_llama,"gemini_flash,llama_70b",234,random_forest_router,197,29,0.14720812182741116,0.8934010152284264,0.7586206896551724,24.13793103448275,0.8730964467005076,0.8895348837209303
gemini_flash_llama,"gemini_flash,llama_70b",234,extra_trees_router,197,29,0.14720812182741116,0.8934010152284264,0.7586206896551724,24.13793103448275,0.766497461928934,0.8874172185430463
gemini_flash_llama,"gemini_flash,llama_70b",234,mlp_router,197,29,0.14720812182741116,0.8629441624365483,0.5517241379310345,3.4482758620689613,0.9187817258883249,0.861878453038674
gemini_flash_llama,"gemini_flash,llama_70b",234,tfidf_logistic_router,197,29,0.14720812182741116,0.8730964467005076,0.6206896551724138,10.344827586206895,0.8426395939086294,0.8795180722891566
gemini_flash_llama,"gemini_flash,llama_70b",234,tfidf_linear_svm_router,197,29,0.14720812182741116,0.8578680203045685,0.5172413793103449,0.0,0.9390862944162437,0.8594594594594595
gemini_flash_llama,"gemini_flash,llama_70b",234,tfidf_mlp_router,197,29,0.14720812182741116,0.8527918781725888,0.4827586206896552,-3.448275862068967,0.9949238578680203,0.8520408163265306
gemini_flash_llama,"gemini_flash,llama_70b",235,always_llama_70b,197,22,0.1116751269035533,0.8934010152284264,0.6363636363636364,0.0,0.0,
gemini_flash_llama,"gemini_flash,llama_70b",235,oracle,197,22,0.1116751269035533,0.934010152284264,1.0,36.36363636363637,0.9289340101522843,
gemini_flash_llama,"gemini_flash,llama_70b",235,logistic_router,197,22,0.1116751269035533,0.8883248730964467,0.5909090909090909,-4.545454545454541,0.7614213197969543,0.88
gemini_flash_llama,"gemini_flash,llama_70b",235,linear_svm_router,197,22,0.1116751269035533,0.883248730964467,0.5454545454545454,-9.090909090909093,0.8071065989847716,0.8805031446540881
gemini_flash_llama,"gemini_flash,llama_70b",235,knn_router,197,22,0.1116751269035533,0.8629441624365483,0.36363636363636365,-27.27272727272727,1.0,0.8629441624365483
gemini_flash_llama,"gemini_flash,llama_70b",235,decision_tree_router,197,22,0.1116751269035533,0.8984771573604061,0.6818181818181818,4.545454545454541,0.7258883248730964,0.8881118881118881
gemini_flash_llama,"gemini_flash,llama_70b",235,random_forest_router,197,22,0.1116751269035533,0.883248730964467,0.5454545454545454,-9.090909090909093,0.883248730964467,0.8850574712643678
gemini_flash_llama,"gemini_flash,llama_70b",235,extra_trees_router,197,22,0.1116751269035533,0.8934010152284264,0.6363636363636364,0.0,0.7918781725888325,0.8846153846153846
gemini_flash_llama,"gemini_flash,llama_70b",235,mlp_router,197,22,0.1116751269035533,0.883248730964467,0.5454545454545454,-9.090909090909093,0.9390862944162437,0.8864864864864865
