group,models,policy,accuracy_mean,accuracy_std,avg_cost_mean,utility_mean,regret_mean,route_acc_mean
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",random_forest_router,0.9040000000000001,0.02653299832284322,4.46357112e-05,0.9040000000000001,0.0528,0.9072000000000001
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",random,0.9024000000000001,0.008763560920082654,4.7035718399999997e-05,0.9024000000000001,0.054400000000000004,0.5008
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",tfidf_logistic_router,0.9024000000000001,0.019099738218101337,4.4627195199999995e-05,0.9024000000000001,0.054400000000000004,0.8592000000000001
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",logistic_router,0.8992000000000001,0.015594870951694356,4.56412152e-05,0.8992000000000001,0.057600000000000005,0.7872
2model_qwen_235b_llama_70b,"qwen_235b,llama_70b",always_llama_70b,0.8928,0.015594870951694362,5.0567603200000005e-05,0.8928,0.064,0.046400000000000004
3model_gemini_flash_llama_70b_deepseek_v3,"gemini_flash,llama_70b,deepseek_v3",oracle,0.9743999999999999,0.018242806801586225,0.00017137966560000002,0.9743999999999999,0.0,1.0
3model_gemini_flash_llama_70b_deepseek_v3,"gemini_flash,llama_70b,deepseek_v3",random_forest_router,0.9103999999999999,0.03683476618630826,0.0001665934672,0.9103999999999999,0.064,0.8272
3model_gemini_flash_llama_70b_deepseek_v3,"gemini_flash,llama_70b,deepseek_v3",random,0.8976000000000001,0.029610808837314824,0.00010240289439999998,0.8976000000000001,0.07680000000000001,0.3184
3model_gemini_flash_llama_70b_deepseek_v3,"gemini_flash,llama_70b,deepseek_v3",tfidf_logistic_router,0.8960000000000001,0.03346640106136305,0.0001680532128,0.8960000000000001,0.0784,0.8064
3model_gemini_flash_llama_70b_deepseek_v3,"gemini_flash,llama_70b,deepseek_v3",always_llama_70b,0.8928,0.015594870951694362,5.0567603200000005e-05,0.8928,0.08159999999999999,0.08159999999999999
3model_gemini_flash_llama_70b_deepseek_v3,"gemini_flash,llama_70b,deepseek_v3",logistic_router,0.8896000000000001,0.02961080883731482,0.00015518036959999998,0.8896000000000001,0.0848,0.7072
3model_gemini_flash_llama_70b_deepseek_v3,"gemini_flash,llama_70b,deepseek_v3",always_deepseek_v3,0.8880000000000001,0.023323807579381222,6.9885504e-05,0.8880000000000001,0.0864,0.017599999999999998
3model_gemini_flash_llama_70b_deepseek_v3,"gemini_flash,llama_70b,deepseek_v3",always_gemini_flash,0.8752000000000001,0.044398198161637155,0.00018892112,0.8752000000000001,0.0992,0.9008
3model_mistral_nemo_gemini_flash_deepseek_v3,"mistral_nemo,gemini_flash,deepseek_v3",oracle,0.9616,0.026773120849090403,5.375232640000001e-05,0.9616,0.0,1.0
3model_mistral_nemo_gemini_flash_deepseek_v3,"mistral_nemo,gemini_flash,deepseek_v3",always_deepseek_v3,0.8880000000000001,0.023323807579381222,6.9885504e-05,0.8880000000000001,0.0736,0.048
3model_mistral_nemo_gemini_flash_deepseek_v3,"mistral_nemo,gemini_flash,deepseek_v3",always_gemini_flash,0.8752000000000001,0.044398198161637155,0.00018892112,0.8752000000000001,0.0864,0.19519999999999998
3model_mistral_nemo_gemini_flash_deepseek_v3,"mistral_nemo,gemini_flash,deepseek_v3",random,0.8544,0.024265201420964985,8.77040032e-05,0.8544,0.1072,0.3456
3model_mistral_nemo_gemini_flash_deepseek_v3,"mistral_nemo,gemini_flash,deepseek_v3",random_forest_router,0.8224,0.028509647489928746,5.7580944e-05,0.8224,0.1392,0.704
3model_mistral_nemo_gemini_flash_deepseek_v3,"mistral_nemo,gemini_flash,deepseek_v3",logistic_router,0.8176,0.031189741903388673,6.37309856e-05,0.8176,0.144,0.6704000000000001
3model_mistral_nemo_gemini_flash_deepseek_v3,"mistral_nemo,gemini_flash,deepseek_v3",tfidf_logistic_router,0.7968,0.02234278407003025,5.0354608e-05,0.7968,0.1648,0.7167999999999999
3model_mistral_nemo_gemini_flash_deepseek_v3,"mistral_nemo,gemini_flash,deepseek_v3",always_mistral_nemo,0.7183999999999999,0.01734358671094306,8.646304e-06,0.7183999999999999,0.2432,0.7567999999999999
3model_mistral_nemo_gemini_flash_llama_70b,"mistral_nemo,gemini_flash,llama_70b",oracle,0.9648,0.023047776465420687,5.27906256e-05,0.9648,0.0,1.0
3model_mistral_nemo_gemini_flash_llama_70b,"mistral_nemo,gemini_flash,llama_70b",always_llama_70b,0.8928,0.015594870951694362,5.0567603200000005e-05,0.8928,0.072,0.0512
3model_mistral_nemo_gemini_flash_llama_70b,"mistral_nemo,gemini_flash,llama_70b",always_gemini_flash,0.8752000000000001,0.044398198161637155,0.00018892112,0.8752000000000001,0.08959999999999999,0.19519999999999998
3model_mistral_nemo_gemini_flash_llama_70b,"mistral_nemo,gemini_flash,llama_70b",random,0.8368,0.012132600710482496,8.1134344e-05,0.8368,0.128,0.34240000000000004
3model_mistral_nemo_gemini_flash_llama_70b,"mistral_nemo,gemini_flash,llama_70b",random_forest_router,0.8304,0.02070748656887167,5.6419265600000004e-05,0.8304,0.13440000000000002,0.6928
3model_mistral_nemo_gemini_flash_llama_70b,"mistral_nemo,gemini_flash,llama_70b",logistic_router,0.8192,0.016589153082662136,6.157458399999999e-05,0.8192,0.1456,0.6608
3model_mistral_nemo_gemini_flash_llama_70b,"mistral_nemo,gemini_flash,llama_70b",tfidf_logistic_router,0.808,0.019595917942265385,4.9065712e-05,0.808,0.1568,0.7056
3model_mistral_nemo_gemini_flash_llama_70b,"mistral_nemo,gemini_flash,llama_70b",always_mistral_nemo,0.7183999999999999,0.01734358671094306,8.646304e-06,0.7183999999999999,0.2464,0.7535999999999999
3model_mistral_nemo_llama_70b_deepseek_v3,"mistral_nemo,llama_70b,deepseek_v3",oracle,0.9696,0.014310835055998665,2.23175504e-05,0.9696,0.0,1.0
3model_mistral_nemo_llama_70b_deepseek_v3,"mistral_nemo,llama_70b,deepseek_v3",always_llama_70b,0.8928,0.015594870951694362,5.0567603200000005e-05,0.8928,0.07680000000000001,0.2032
3model_mistral_nemo_llama_70b_deepseek_v3,"mistral_nemo,llama_70b,deepseek_v3",always_deepseek_v3,0.8880000000000001,0.023323807579381222,6.9885504e-05,0.8880000000000001,0.08159999999999999,0.048
3model_mistral_nemo_llama_70b_deepseek_v3,"mistral_nemo,llama_70b,deepseek_v3",random,0.8656,0.021466252583998,4.37302064e-05,0.8656,0.10400000000000001,0.3472
3model_mistral_nemo_llama_70b_deepseek_v3,"mistral_nemo,llama_70b,deepseek_v3",logistic_router,0.8304,0.015388307249337053,2.5918048e-05,0.8304,0.1392,0.6544000000000001
3model_mistral_nemo_llama_70b_deepseek_v3,"mistral_nemo,llama_70b,deepseek_v3",tfidf_logistic_router,0.8256,0.013145341380124003,2.1050531200000003e-05,0.8256,0.144,0.7407999999999999
3model_mistral_nemo_llama_70b_deepseek_v3,"mistral_nemo,llama_70b,deepseek_v3",random_forest_router,0.8240000000000001,0.023323807579381163,2.49579408e-05,0.8240000000000001,0.1456,0.6799999999999999
3model_mistral_nemo_llama_70b_deepseek_v3,"mistral_nemo,llama_70b,deepseek_v3",always_mistral_nemo,0.7183999999999999,0.01734358671094306,8.646304e-06,0.7183999999999999,0.2512,0.7487999999999999
3model_mistral_nemo_qwen_235b_deepseek_v3,"mistral_nemo,qwen_235b,deepseek_v3",oracle,0.9536,0.013145341380123968,1.9883061600000002e-05,0.9536,0.0,1.0
3model_mistral_nemo_qwen_235b_deepseek_v3,"mistral_nemo,qwen_235b,deepseek_v3",always_qwen_235b,0.9104000000000001,0.019099738218101334,4.4181527199999994e-05,0.9104000000000001,0.0432,0.22080000000000002
3model_mistral_nemo_qwen_235b_deepseek_v3,"mistral_nemo,qwen_235b,deepseek_v3",always_deepseek_v3,0.8880000000000001,0.023323807579381222,6.9885504e-05,0.8880000000000001,0.0656,0.014400000000000001
3model_mistral_nemo_qwen_235b_deepseek_v3,"mistral_nemo,qwen_235b,deepseek_v3",random,0.8656,0.01538830724933709,4.353837120000001e-05,0.8656,0.088,0.3408
3model_mistral_nemo_qwen_235b_deepseek_v3,"mistral_nemo,qwen_235b,deepseek_v3",logistic_router,0.8240000000000001,0.014966629547095753,2.2531632e-05,0.8240000000000001,0.1296,0.6832
3model_mistral_nemo_qwen_235b_deepseek_v3,"mistral_nemo,qwen_235b,deepseek_v3",tfidf_logistic_router,0.8160000000000001,0.02116601048851669,1.77061264e-05,0.8160000000000001,0.1376,0.7472
3model_mistral_nemo_qwen_235b_deepseek_v3,"mistral_nemo,qwen_235b,deepseek_v3",random_forest_router,0.8128,0.009121403400793038,1.94778512e-05,0.8128,0.14079999999999998,0.72
3model_mistral_nemo_qwen_235b_deepseek_v3,"mistral_nemo,qwen_235b,deepseek_v3",always_mistral_nemo,0.7183999999999999,0.01734358671094306,8.646304e-06,0.7183999999999999,0.2352,0.7647999999999999
3model_mistral_nemo_qwen_235b_gemini_flash,"mistral_nemo,qwen_235b,gemini_flash",oracle,0.96,0.02993325909419152,2.53815736e-05,0.96,0.0,1.0
3model_mistral_nemo_qwen_235b_gemini_flash,"mistral_nemo,qwen_235b,gemini_flash",always_qwen_235b,0.9104000000000001,0.019099738218101334,4.4181527199999994e-05,0.9104000000000001,0.0496,0.22080000000000002
3model_mistral_nemo_qwen_235b_gemini_flash,"mistral_nemo,qwen_235b,gemini_flash",always_gemini_flash,0.8752000000000001,0.044398198161637155,0.00018892112,0.8752000000000001,0.0848,0.020800000000000003
3model_mistral_nemo_qwen_235b_gemini_flash,"mistral_nemo,qwen_235b,gemini_flash",random,0.8544,0.019099738218101334,8.60828e-05,0.8544,0.1056,0.3424
3model_mistral_nemo_qwen_235b_gemini_flash,"mistral_nemo,qwen_235b,gemini_flash",random_forest_router,0.8224,0.010430723848324216,2.03885024e-05,0.8224,0.1376,0.7375999999999999
3model_mistral_nemo_qwen_235b_gemini_flash,"mistral_nemo,qwen_235b,gemini_flash",logistic_router,0.8208,0.02161480973777001,2.8945924800000002e-05,0.8208,0.1392,0.6784
3model_mistral_nemo_qwen_235b_gemini_flash,"mistral_nemo,qwen_235b,gemini_flash",tfidf_logistic_router,0.8144,0.02290851370124211,2.2149221600000002e-05,0.8144,0.1456,0.7392
3model_mistral_nemo_qwen_235b_gemini_flash,"mistral_nemo,qwen_235b,gemini_flash",always_mistral_nemo,0.7183999999999999,0.01734358671094306,8.646304e-06,0.7183999999999999,0.24159999999999998,0.7584
3model_mistral_nemo_qwen_235b_llama_70b,"mistral_nemo,qwen_235b,llama_70b",oracle,0.9616,0.015388307249337088,1.96633816e-05,0.9616,0.0,1.0
3model_mistral_nemo_qwen_235b_llama_70b,"mistral_nemo,qwen_235b,llama_70b",always_qwen_235b,0.9104000000000001,0.019099738218101334,4.4181527199999994e-05,0.9104000000000001,0.0512,0.22080000000000002
3model_mistral_nemo_qwen_235b_llama_70b,"mistral_nemo,qwen_235b,llama_70b",always_llama_70b,0.8928,0.015594870951694362,5.0567603200000005e-05,0.8928,0.0688,0.0224
3model_mistral_nemo_qwen_235b_llama_70b,"mistral_nemo,qwen_235b,llama_70b",random,0.8480000000000001,0.016970562748477157,3.6968712000000004e-05,0.8480000000000001,0.1136,0.33599999999999997
3model_mistral_nemo_qwen_235b_llama_70b,"mistral_nemo,qwen_235b,llama_70b",logistic_router,0.8208,0.01841738309315407,2.1297468e-05,0.8208,0.14079999999999998,0.6688000000000001
